datetime,header,text
2026-03-27T23:27:53+02:00,Рубіо приголомшив реальним станом армії РФ: що заявив,"Втрати особового складу російської армії на війні наразі перевищують темпи мобілізації в РФ.
Про це заявив державний секретар США Марко Рубіо під час візиту до Франції на міністерську зустріч G7.
Американський посадовець зазначив, що війна супроводжується величезними втратами, і саме російська сторона демонструє негативну динаміку у відновленні людського ресурсу.
«Очевидно, що ця війна триває, і це дуже прикра війна. Втрати там величезні. Особливо російська сторона програє… Я думаю, зараз вони втрачають більше солдатів, ніж набирають», — зазначив Рубіо.
Держсекретар наголосив на високій інтенсивності бойових дій, проте не навів конкретних статистичних даних щодо кількості загиблих чи поранених.
Тоді Зеленський заявив, що адміністрація Дональда Трампа пропонує Україні вивести війська з частини Донбасу в обмін на гарантії безпеки . Він наголосив, що вважає такий крок небезпечним, адже він створює серйозні ризики для безпеки України та Європи загалом.
Окрім цього, президент України повідомив, наразі дату наступних тристоронніх перемовин між Україною, США та РФ не визначено."
2026-03-27T23:16:14+02:00,"Смерть військових від хвороб у штурмовому полку ""Скеля"": що виявила перевірка","У 425-му окремому штурмовому полку «Скеля» прокоментували летальні випадки серед військовослужбовців, які померли від хвороб, зокрема, від пневмонії. Серед них був Віталій Салтан із Кропивницького, який помер у лікарні менш, ніж через місяць після мобілізації.
Представник управління полку в коментарі «Радіо Свобода» заявив, що військовослужбовці отримували вчасну медичну допомогу і проведена перевірка не виявила помилок лікарів.
Він назвав перебільшенням спробу пов’язати смерть військових від пневмонії з тим, що вони потрапили на службу до «Скелі».
«Якщо хтось вважає, що хвороба обирає по шеврону, це ж не так… Усім хворим була надана своєчасна медична допомога. Зауважень до нашого медперсоналу від жодної перевірки не було», — сказав представник полку.
За його словами, у «Скелі» самі ініціювали ці перевірки, які оцінювали медичну службу і місця лікування.
«Прив’язати підрозділ до пневмонії — це абсурд. Це для нас теж втрата, і ніхто не хотів втрачати людей від хвороб. Внутрішнє службове розслідування проведене. Помилок лікарів не виявлено», — зазначив він.
У «Скелі» також прокоментували смерть Віталія Салтана, який після мобілізації 26 січня потрапив на навчання до 425-го штурмового полку «Скеля» в місті Камʼянське у Дніпропетровській області, а вже 22 лютого помер від пневмонії.
Родичі військового стверджують, що його надто пізно госпіталізували і несвоєчасно надали медичну допомогу.
У штурмовому полку наголошують, що військовий помер не у військовій частині, а в лікувальному закладі, куди був вчасно евакуйований."
2026-03-27T23:07:11+02:00,"Країни G7 погодилися патрулювати Ормузьку протоку, але є одна умова","Країни «Великої сімки» (G7) досягли принципової згоди щодо захисту критично важливої Ормузької протоки , через яку експортуються світові енергоносії. Проте європейські лідери відмовилися відправляти свої військові кораблі просто зараз, погодившись на патрулювання лише після повного завершення війни на Близькому Сході.
Спільна заява міністрів закордонних справ пролунала на тлі шаленого тиску з боку президента США Дональда Трампа, який вимагав від європейських країн та НАТО негайно долучитися до розблокування водного шляху. Проте в Європі категорично відмовилися ризикувати своїми військовими в умовах гарячого конфлікту з непередбачуваними наслідками.
Міністр закордонних справ Франції Жан-Ноель Барро, який приймав зустріч, наголосив, що міжнародна місія супроводу суден діятиме виключно в оборонній позиції і лише після відновлення спокою в регіоні. Понад 30 країн світу, серед яких Німеччина, Велика Британія та Японія, підписали заяву про готовність забезпечити безпечний прохід протокою у післявоєнний період.
«Перші кілька танкерів, які пройдуть через протоку після завершення цієї операції, захочуть отримати чийсь супровід, інакше вони не зможуть отримати страховку», — зазначає видання.
Намагаючись змусити союзників діяти, американська сторона знову вдалася до завуальованого шантажу. Перед зустріччю Держсекретар США Марко Рубіо натякнув, що через відмову Європи Білий дім може переглянути свою участь у підтримці Києва, прямо заявивши, що війна в Україні — це не американська війна. Згодом він додав, що зброя для ЗСУ може бути перенаправлена, якщо армії США знадобиться поповнити власні запаси.
Цю тему підняла і Висока представниця ЄС Кая Каллас, наголосивши на прямому зв’язку між конфліктами. Вона нагадала, що Москва постачає Тегерану безпілотники та розвідувальні дані для атак на американські об’єкти, тому Вашингтону варто посилити тиск на РФ, щоб перекрити цю допомогу.
Незважаючи на те, що Європа менш залежна від близькосхідної нафти, наслідки конфлікту вже б’ють по глобальній економіці. Вартість нафти марки Brent наприкінці тижня знову підскочила до 110 доларів за барель, а європейські ціни на газ тримаються на стабільно високому рівні.
В Єврокомісії відверто попереджають, що затяжна війна може занурити європейську економіку в стагфляцію, негативно вплинути на економічне зростання та спровокувати новий стрибок інфляції. Саме тому дипломати G7 закликали сторони конфлікту якнайшвидше знайти шлях до переговорів та розблокувати стратегічний морський маршрут."
2026-03-27T23:01:24+02:00,"""Я більше не можу"": як дівчина виборола право на евтаназію після зґвалтування","У лікарні Барселони пішла з життя 25-річна Ноелія Кастільйо. Це сталося у четвер, 26 березня 2026 року. Дівчина , яка роками виборювала своє право на смерть у судах проти власної родини, отримала препарати для евтаназії. Її справа стала однією з найбільш резонансних в Іспанії.
Ноелія Кастільйо домагалася права на евтаназію майже два роки. Її батько за підтримки консервативної організації Abogados Cristianos оскаржував кожне рішення медичних комісій. Лише у 2024 році незалежний орган у Каталонії, що складається з лікарів та експертів з біоетики, остаточно схвалив її прохання. Вони оцінили стан дівчини як «серйозний, невиліковний та такий, що завдає хронічних виснажливих страждань».
Повідомляється, що Кастільйо боролася з психічними захворюваннями з підліткового віку. Після сексуального насильства вона вчинила другу спробу самогубства у 2022 році. Через це отримала травми хребта і була прикута до інвалідного візка.
Напередодні процедури дівчина дала інтерв’ю іспанському телеканалу Antena 3. Вона наголосила, що не хоче присутності родини в останні хвилини, оскільки відчуває себе незрозумілою.
«Нарешті мені це вдалося, тож подивимося, чи зможу я нарешті відпочити. Я просто більше не можу продовжувати», — сказала Кастільйо в ефірі.
Вона також додала, що не вважає егоїзмом свій вибір, попри біль батьків.
«Звісно, ніхто з моєї родини не підтримує евтаназію, бо я ще один стовп родини, але як щодо болю, який я терпіла всі ці роки? Щастя батька чи матері не повинно переважати щастя доньки», — зазначила дівчина.
Батьки Ноелії до останнього намагалися зупинити процес через Верховний суд Іспанії та Європейський суд з прав людини. Адвокат Полонія Кастельянос, яка представляла родину, заявила, що держава підвела дівчину, дозволивши їй померти.
«Смерть — це останній варіант, особливо коли ти дуже молодий. Нам сказали, що це закон для дуже екстремальних випадків, для людей, які були дуже хворими, які практично помирали. Тут ми бачимо, що його використовують, щоб позбавити життя… дівчину, якій лише 25 років, у якої все життя попереду і яка має виліковну хворобу», — зазначила Кастельянос, закликавши до термінового скасування закону.
Варто зауважити, що з моменту прийняття закону про евтаназію в Іспанії (у 2021 році) до кінця 2024 року таку допомогу отримали 1123 особи. Випадок Кастільйо викликав нову хвилю дискусій: правозахисні групи закликають не до заборони смерті, а до покращення умов життя для людей з інвалідністю та психічними розладами.
Раніше ми вже писали, що в Іспанії 25-річна жінка отримала офіційний дозвіл на евтаназію. В інтерв’ю, яке вона дала за кілька днів до смерті, вона сказала, що після років болю та страждань хоче просто «піти з життя з миром»."
2026-03-27T22:51:54+02:00,Що потрібно для швидкого закінчення війни: Зеленський назвав головну умову,"Президент України Володимир Зеленський прокоментував міжнародні ініціативи щодо завершення бойових дій. Глава держави застеріг союзників від спроб тиснути на Київ задля швидких результатів.
За словами Зеленського, будь-які спроби примусити Україну до завершення війни шляхом поступок чи внутрішнього тиску не принесуть бажаного миру.
Глава держави наголосив, що швидке припинення кровопролиття напряму залежить від рішучості Заходу щодо Москви, а не Києва.
«Я вважаю, що якщо Сполучені Штати справді хочуть швидкого завершення цієї війни, то цього буде досягнуто не шляхом посилення тиску на Україну. Це вирішиться більшим тиском на Росію. Але це їхнє право обирати», — заявив Зеленський.
Водночас у Держдепі зазначили, що станом на зараз жодна одиниця зброї, призначена для України, не була перенаправлена в інші регіони, хоча така можливість у разі потреби не виключається.
Європейські союзники, зокрема Німеччина, наголошували на неприпустимості використання військової допомоги, оплаченої для України, для інших цілей. У Берліні підкреслювали, що така техніка має застосовуватися виключно для потреб ЗСУ.
Також, Україна раніше закликала західних партнерів посилити військову допомогу для ефективнішого ураження об’єктів на території Росії, де виробляються ударні безпілотники типу Shahed.
Постійний представник України при ООН Андрій Мельник заявляв, що масове виробництво та використання модернізованих дронів свідчить про поглиблення військової співпраці між Росією та Іраном.
За його словами, Україна вже завдає ударів по відповідних об’єктах на території РФ, однак для підвищення ефективності таких дій потребує додаткових ресурсів і сучасного озброєння, зокрема засобів для глибоких ударів і розвитку власного ракетного виробництва."
2026-03-27T22:23:09+02:00,Українців лякають електронними повістками: що кажуть юристи,"Через застосунки «Дія» та «Резерв+» повістки наразі не розсилають. Такі чутки про електронні виклики ворожим ІПСО.
Про це заявив військовий юрист Тарас Боровський в ефірі Вечір.LIVE.
Водночас він зазначив, що держава продовжує рух у напрямку цифровізації системи оповіщення. Він нагадав, що під час масштабної кампанії з оновлення військово-облікових даних навесні 2024 року мільйони громадян добровільно внесли до реєстрів свої адреси електронної пошти. Проте у майбутньому механізм вручення повісток може змінитися.
«Я прогнозую, що в певний момент повістки, можливо, будуть приходити на електронну пошту, і вони будуть вважатись врученими», — висловив свою думку експерт.
Юрист порівняв таку потенційну систему з роботою сервісу «Електронний суд», де цифровізація виключила можливість затягування строків через ігнорування паперових листів. Проте фахівець підкреслив, що найближчим часом таких змін очікувати не варто.
«Відповідно, такі повістки електронні коли-небудь будуть запроваджені, скоріш за все, але не з 1 квітня», — резюмував Боровський.
У Міністерстві цифрової трансформації спростували плани щодо впровадження електронних повісток у «Дії».
Окрім цього, і команда застосунку «Резерв+» офіційно спростувала інформацію про те, що українцям нібито почнуть масово надсилати повістки в електронному вигляді вже від 1 квітня."
2026-03-27T22:21:38+02:00,Війна в Ірані вдарить по економіці гірше за Covid: президент Фінляндії зробив тривожну заяву,"Війна на Близькому Сході може мати катастрофічні наслідки для світової економіки. Президент Фінляндії Александр Стубб вважає, що конфлікт в Ірані загрожує спровокувати масштабну глобальну рецесію, економічні збитки від якої значно перевищать наслідки пандемії коронавірусу.
Один із найбільших оптимістів Європи, президент Фінляндії Александр Стубб, поділився вкрай похмурою оцінкою того, куди веде світ політика його колишнього партнера по гольфу Дональда Трампа. У своєму інтерв’ю з президентської резиденції в Гельсінкі він зазначив, що знайомий експерт попередив його про економічні наслідки війни в Ірані, які «можуть бути гіршими за Covid». Стубб закликає світ дослухатися до цього тривожного прогнозу.
За його словами, нинішня ситуація загрожує «самопроголошеною глобальною рецесією», яка яскраво демонструє наслідки дій поза межами міжнародних правил і норм. Конфлікт на Близькому Сході вже показав, наскільки тісно країни та ланцюжки постачань пов’язані з енергетичними ринками та геополітикою.
«Усе пов’язано з усім: ціна на нафту з ціною на газ, з ціною на продовольство, з ціною на добрива, з ціною на фармацевтичні препарати, і цей список можна продовжувати», — зазначає Стубб.
Саме тому, на думку фінського лідера, підхід адміністрації Трампа «Америка понад усе», заснований на транзакціях у зовнішній політиці, приречений на провал. Він підкреслює, що дипломатія рідко буває простою угодою, і зараз ми спостерігаємо занепад міжнародних інституцій саме тоді, коли вони потрібні найбільше для вирішення конфліктів чи кліматичних проблем.
Стубб, який має один із найкращих особистих контактів із Трампом серед європейських лідерів, ще минулої осені точно передбачив, що президент США застосує жорсткі санкції проти російської нафти. Однак зараз Вашингтон пом’якшив ці обмеження, щоб зменшити вплив війни в Ірані на ціни на пальне, що фактично стало рятувальним кругом для російської економіки під час її вторгнення в Україну.
На запитання, чи не боїться він, що Трамп втратить інтерес і відмовиться від обіцянки завершити війну в Україні, Стубб висловив сподівання, що цього не станеться, хоча наразі увага Білого дому прикута до Ірану. Мирні переговори щодо України, за його оцінкою, зараз поставлені на паузу після трьох раундів без планування нових зустрічей.
Фінський президент також відверто прокоментував заклики допомогти США в Перській затоці. Він фактично віддзеркалив прямолінійність Трампа, заявивши, що війна в Ірані — це не його війна, натомість його війною залишається Україна.
Два глобальні конфлікти вже переплітаються: Росія допомагає Ірану визначати американські цілі, одночасно атакуючи Україну безпілотниками іранської розробки. Стубб визнає небезпеку ескалації до Третьої світової війни, хоча й обережно ставиться до цього терміна.
«Говорити про світову війну — це занадто, мабуть, занадто багато для людського розуму, щоб зрозуміти на цьому етапі розвитку міжнародних відносин… Я б не хотів говорити про Третю світову війну — поки що», — наголосив політик.
Водночас він бачить потенціал для України здобути нових союзників у Перській затоці та США. Оскільки Росія випустила тисячі «Шахедів», українські військові розробили складні технології для захисту від них, які тепер можуть запропонувати країнам, що потерпають від атак Ірану. Стубб сподівається, що американці зрозуміють: українці потрібні їм більше, ніж росіяни.
Стубб вважає, що за перші місяці 2026 року світ суттєво змінився. Він констатує розкол у трансатлантичному партнерстві, де глобальна Північ бере на себе захист ліберального світового порядку, тоді як США стають більш прагматичними.
Фінський лідер, який є затятим тріатлоністом і минулого року посів друге місце у своїй віковій групі на національних змаганнях, проводить цікаві паралелі між спортом на витривалість і політикою. Попри погрози Трампа не захищати європейські країни, які недоплачують за оборону, Стубб не здається і продовжує активно будувати дипломатичні мережі.
«Кожен, хто займається спортом на витривалість, розуміє: 20% ваших тренувань — важкі, 80% — легкі. Саме так ви досягаєте максимуму. Треба вміти берегти сили, щоб у потрібний момент викластися на повну», — резюмував президент Фінляндії."
2026-03-27T22:17:09+02:00,"Росія посеред вечора атакувала велике місто: що відомо про ""приліт""","Росіяни, 27 березня, атакували Кривий Ріг, під ударом опинилися об’єкти промислової та енергетичної інфраструктури.
Про це повідомив очільник міста Олександр Вілкул.
За його словами, зафіксовано також влучання у житловому секторі.
Після атаки на місці одразу розпочали аварійно-рятувальну операцію.
Наразі триває ліквідація наслідків удару та з’ясування масштабів пошкоджень.
Також, 27 березня російська армія атакувала одне з промислових підприємств у Полтавській області, внаслідок чого було пошкоджено технологічне обладнання та без газопостачання залишилися 5040 абонентів.
За словами очільника Полтавської ОВА, усі служби одразу розпочали роботи з ліквідації наслідків удару. Попередньо, інформації про загиблих чи постраждалих немає.
У НАК «Нафтогаз» повідомили, що під удар потрапила газовидобувна інфраструктура, яка зазнала серйозних пошкоджень. Унаслідок атаки виникла пожежа, а роботу підприємства було зупинено."
2026-03-27T22:02:29+02:00,Блокування Telegram в Україні: Верещук розповіла про вимоги до анонімних каналів,"В Україні триває активна дискусія щодо врегулювання діяльності месенджера Telegram . Головною проблемою є не сама платформа, а анонімність, яку використовує ворог для підривної діяльності.
Про це повідомила заступниця керівника Офісу президента Ірина Верещук у коментарі «Новини.LIVE».
Посадовиця наголосила, що головною проблемою є не сама платформа, а анонімність, яку використовує ворог для підривної діяльності. За її словами, ресурси, що несуть пряму загрозу життю українців, не можуть залишатися «в тіні».
«Якщо будь-який анонімний телеграм-канал загрожує національній безпеці, життю і здоров’ю наших громадян, використовується ворогом, він має бути деанонімізований, він має бути верифікований. І спецслужби мають розуміти, що через такі телеграм-канали, через інші комунікаційні платформи нас не будуть вбивати, не будуть калічити і не будуть тероризувати», — заявила Верещук.
Верещук звернула увагу на те, що анонімність у Telegram масово використовується Росією для вербування людей та координації злочинів на території України. Вона підкреслила, що часто держава змушена обговорювати вже наслідки завершених злочинів, які були підготовлені саме через анонімні мережі.
Заступниця голови ОП привітала рішення народних депутатів, які проголосували за відповідний законопроєкт, що вже готується до розгляду в залі парламенту.
«Я ще розраховую, що він буде доопрацьований з врахуванням саме безпекових складових. Я розглядаю цей процес виключно як загрозу безпеці», — додала вона.
Водночас Верещук запевнила, що про повну заборону Telegram чи обмеження свободи слова не йдеться. Держава не збирається втручатися у політичні дискусії чи бізнес-процеси, якщо вони не шкодять безпеці країни.
«Все решта — будь ласка. Політичність, свобода слова, заробляйте гроші. Я чула, що там для когось це бізнес, хтось там політично підтримує владу, хтось опозицію. Будь ласка, ради Бога», — зазначила представниця Офісу президента.
Україна у питанні регуляції соцмереж не є самотньою. Верещук розповіла про консультації з партнерами з Європейського Союзу, де вже існують жорсткі обмеження для захисту громадян.
За її словами, у країнах ЄС, таких як Німеччина та Данія, вже опрацьовують питання обмеження соціальних платформ, а деякі держави забороняють користування ними дітям до певного віку.
«Я дуже добре розумію, і нас дуже добре розуміють європейські партнери, чому нам потрібно це обмеження. І вони, до речі, не заперечують, бо розуміють, що йдеться про безпеку. Держави-терористи використовують кожну можливість, аби впливати на суспільство всередині, розриваючи, розбурхуючи конфлікти, демотивуючи і так далі. Наше завдання — обороняти державу і не дати ворогу жодного шансу», — підсумувала Верещук.
Водночас військовий аналітик та колишній співробітник СБУ Іван Ступак вважає, що спроби обмежити роботу месенджеру Telegram не зупинять російські спецслужби у пошуку агентів, оскільки для вербування можуть використовуватися будь-які цифрові платформи."
2026-03-27T21:46:11+02:00,У Китаї готуються зустріти Трампа та Путіна: що відомо про їхні візити,"У травні 2026 року Пекін може вперше в історії прийняти лідерів США та Росії протягом одного місяця поза межами багатосторонніх заходів. Очікується, що візит глави Кремля Володимира Путіна відбудеться невдовзі після поїздки президента США Дональда Трампа.
За даними Білого дому, візит Дональда Трампа до Пекіна запланований на 14–15 травня. Поїздку, яку готували тривалий час, раніше відклали на кілька тижнів через військові дії США та Ізраїлю проти Ірану. Наразі у Пекіні ще не підтвердили точні дати прийому американського президента, зазначаючи лише, що сторони «підтримують зв’язок».
Як повідомляє видання, російська сторона також готує візит свого лідера до Китаю у першій половині 2026 року. Заступник міністра закордонних справ РФ Андрій Руденко повідомив, що дати поїздки Путіна узгоджуються і будуть оголошені найближчим часом. За інформацією джерел, цей візит може відбутися у травні, ймовірно, одразу після завершення візиту Трампа.
Китайські аналітики вважають, що такі послідовні візити підкреслюють стратегічні зусилля Пекіна щодо балансування відносин з обома державами на тлі глобальної нестабільності. Якщо обидві поїздки будуть підтверджені, це стане рідкісним випадком майже безперервних двосторонніх переговорів КНР із лідерами Вашингтона та Москви.
До слова, Німеччина та Австралія об’єднують зусилля для протидії наступальним можливостям Росії та Китаю на орбіті ."
2026-03-27T21:42:29+02:00,Таке буває раз на 140 років: NASA виявило аномалію на поверхні Місяця,"Космічний простір не перестає дивувати своїми масштабами та несподіванками. Науковці, які ретельно аналізують знімки з орбітального апарата NASA, виявили на поверхні Місяця абсолютно новий кратер величезних розмірів, поява якого є справжньою геологічною рідкістю.
Астроном Марк Робінсон під час профільної конференції в Техасі розповів, що новий слід від удару має діаметр аж 225 метрів, а його середня глибина сягає 43 метрів. За розрахунками вчених, метеорити такого масштабу стикаються з нашим супутником вкрай рідко — приблизно раз на 136–139 років. До цього відкриття найбільшим кратером, знайденим за час роботи місії з 2009 року, був об’єкт діаметром лише 70 метрів.
Знахідку оточують яскраві смуги викинутої місячної породи. Дослідники з’ясували, що найбільші уламки каміння, які розлетілися після потужного удару, сягають 11 метрів. За їхніми оцінками, ця масштабна космічна подія сталася порівняно нещодавно — наприкінці весни 2024 року.
«Той факт, що ми маємо метрові знімки до і після утворення кратера діаметром 225 метрів, надає унікальну можливість перевірити моделі формування кратерів від невеликих зіткнень», — зазначає видання.
Найцікавішим та дещо парадоксальним наслідком цього падіння стало те, що загальна кількість кратерів на Місяці фактично зменшилася. Потужний вибух та викид породи просто стерли з лиця супутника дрібніші сліди від попередніх ударів метеоритів.
У зоні ураження вчені змогли розгледіти лише два старі кратери діаметром 4 та 8 метрів, які дивом вціліли на краю (приблизно за 30 метрів від межі вирви). Усі інші дрібніші заглиблення розміром до 40 метрів були повністю знищені або настільки пошкоджені, що їх більше неможливо побачити на знімках з орбіти. Вчені наголошують, що це відкриття ще раз підтверджує величезну цінність постійного відео- та фотоспостереження за нашим найближчим космічним сусідом."
2026-03-27T21:30:43+02:00,"Війна в Україні: військові розказали про дрон-літак, який жахає окупантів","Покровсько-Мирноградський напрямок. На цьому напрямку фронту дрони визначають усе: можливість проїхати, підвезти боєкомплект чи просто вийти з бліндажа. Але поки ворожі FPV полюють на передовій, екіпаж ударних крил «Любарт» 20-ї бригади Нацгвардії працює значно глибше. Їхня мета — «середня дистанція», ті самі тили, де окупант почувається у безпеці.
Кореспондент ТСН Олександр Моторний бачив, як стартують українські «Хорнети».
Дорога на позиції всіяна згорілими автівками. Кожен виїзд — це ризик потрапити під удар «Молнії» чи FPV-дрона. Воїни зізнаються: «тихих годин» тут не буває. Потік дронів безперервний з обох сторін.
«Циган», командир екіпажу ударних БПЛА «Любарт»: «Потік дронів є! І наших, і ворожих. Що ми працюємо, що вони. Практично не буває хвилин спокою».
На відміну від звичайних квадрокоптерів, «Хорнети» бригади «Любарт» — це літаки. Їхня зона відповідальності — до 50 кілометрів за лінію бойового зіткнення. Вони полюють на те, що доставляє окупантам снаряди та живу силу.
«Мамай», технік екіпажу: «МТЛБ, пушка, склад БК… На відстань 40–50 кілометрів ці борти дуже ефективні. Це абсолютно інша логіка війни».
Підготовка борту нагадує передполітний чек-лист справжньої авіації. Перевірка плати ініціації, витягування «піна», «армінг» бомби. Далі — зворотний відлік: «Три, два, один — пуск!». Літак зривається з катапульти і зникає за деревами.
Пілот із позивним «Шелбі» веде борт у бік окупованого Донецька. Коли літак залітає за 20 км від ЛБЗ, починається активний пошук.
«Шелбі», пілот ударних БПЛА: «Якщо є „підсвітка“, то це знищення гармат, РСЗВ та бронетехніки. Сьогодні ось прямо у гармату зайшов. Хорошо зайшов!»
Завдяки роботі «Любарта» окупанти під Покровськом уже втратили десятки одиниць техніки ще на підходах до фронту. Кожне перерізане «крилами» логістичне плече — це врятовані життя наших піхотинців, які тримають Мирноград та Покровськ.
▶ На YouTube-каналі ТСН можна переглянути за цим посиланням: ТСН МАРАФОН НАЖИВО! УСІ ГОЛОВНІ НОВИНИ П’ЯТНИЦІ, 27 БЕРЕЗНЯ"
